shipment_id,order_id,priority,warehouse_code,vehicle_id,vehicle_type,driver_id,driver_name,estimated_delivery,eta_status,decision_status,business_explanation
SHP004126,ORD004126,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-01-24 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004127,ORD004127,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-09-13 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004128,ORD004128,Express,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-08-04 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004129,ORD004129,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-07-05 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004130,ORD004130,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-06-22 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004131,ORD004131,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-14 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004132,ORD004132,Express,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-12-16 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004133,ORD004133,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-05-23 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004134,ORD004134,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-11-12 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004135,ORD004135,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-08-22 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004136,ORD004136,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-10-03 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004137,ORD004137,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-01-12 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004138,ORD004138,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-08-31 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004139,ORD004139,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-04-30 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004140,ORD004140,Express,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-05-16 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004141,ORD004141,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-04-29 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004142,ORD004142,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-05-17 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004143,ORD004143,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-04-26 06:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004144,ORD004144,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-08-10 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004145,ORD004145,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-10-09 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004146,ORD004146,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-11-04 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004147,ORD004147,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-10-03 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004148,ORD004148,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-03-03 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004149,ORD004149,Express,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-04-03 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004150,ORD004150,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-12-18 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004151,ORD004151,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-04 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004152,ORD004152,Express,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-05-13 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004153,ORD004153,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-08-01 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004154,ORD004154,Express,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-07-07 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004155,ORD004155,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-10-07 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004156,ORD004156,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-02-10 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004157,ORD004157,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-02-03 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004158,ORD004158,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-06-24 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004159,ORD004159,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-09-20 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004160,ORD004160,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-05-25 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004161,ORD004161,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-04-02 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004162,ORD004162,Express,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-01-10 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004163,ORD004163,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-03-25 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004164,ORD004164,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-12-21 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004165,ORD004165,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-11-22 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004166,ORD004166,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-07-19 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004167,ORD004167,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-04-20 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004168,ORD004168,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-10-29 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004169,ORD004169,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-12-04 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004170,ORD004170,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-06-16 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004171,ORD004171,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-01-23 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004172,ORD004172,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-10-20 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004173,ORD004173,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-12-01 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004174,ORD004174,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-06-11 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004175,ORD004175,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-11-03 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004176,ORD004176,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-03-13 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004177,ORD004177,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-03-03 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004178,ORD004178,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-05-07 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004179,ORD004179,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-01-20 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004180,ORD004180,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-03-14 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004181,ORD004181,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-05-25 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004182,ORD004182,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-02-09 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004183,ORD004183,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-07-30 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004184,ORD004184,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-04-07 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004185,ORD004185,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-11-06 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004186,ORD004186,Express,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-02-19 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004187,ORD004187,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-03-06 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004188,ORD004188,Standard,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-02-11 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004189,ORD004189,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-10-11 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004190,ORD004190,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-10-25 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004191,ORD004191,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-12-03 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004192,ORD004192,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-06-11 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP004193,ORD004193,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-05-18 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP004194,ORD004194,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-10-30 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP004195,ORD004195,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-08-31 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
